Year,Year ending,Local Government Area,Harm Caused Flag,Age Group,Victim Reports
2014,December,Mitchell,Low Harm,00 - 24,75
2014,December,Mitchell,Low Harm,25 - 44,266
2014,December,Mitchell,Low Harm,45+,287
2014,December,Mitchell,Medium Harm,00 - 24,85
2014,December,Mitchell,Medium Harm,25 - 44,165
2014,December,Mitchell,Medium Harm,45+,85
2014,December,Moira,High Harm,00 - 24,45
2014,December,Moira,High Harm,25 - 44,56
2014,December,Moira,High Harm,45+,28
2014,December,Moira,Low Harm,00 - 24,38
2014,December,Moira,Low Harm,25 - 44,100
2014,December,Moira,Low Harm,45+,175
2014,December,Moira,Medium Harm,00 - 24,41
2014,December,Moira,Medium Harm,25 - 44,43
2014,December,Moira,Medium Harm,45+,37
2014,December,Monash,High Harm,00 - 24,169
2014,December,Monash,High Harm,25 - 44,187
2014,December,Monash,High Harm,45+,102
2014,December,Monash,Low Harm,00 - 24,429
2014,December,Monash,Low Harm,25 - 44,"1,564"
2014,December,Monash,Low Harm,45+,"1,287"
2014,December,Monash,Medium Harm,00 - 24,152
2014,December,Monash,Medium Harm,25 - 44,323
2014,December,Monash,Medium Harm,45+,193
2014,December,Moonee Valley,High Harm,00 - 24,145
2014,December,Moonee Valley,High Harm,25 - 44,227
2014,December,Moonee Valley,High Harm,45+,111
2014,December,Moonee Valley,Low Harm,00 - 24,374
2014,December,Moonee Valley,Low Harm,25 - 44,"1,371"
2014,December,Moonee Valley,Low Harm,45+,"1,099"
2014,December,Moonee Valley,Medium Harm,00 - 24,145
2014,December,Moonee Valley,Medium Harm,25 - 44,341
2014,December,Moonee Valley,Medium Harm,45+,227
2014,December,Moorabool,High Harm,00 - 24,36
2014,December,Moorabool,High Harm,25 - 44,35
2014,December,Moorabool,High Harm,45+,20
2014,December,Moorabool,Low Harm,00 - 24,61
2014,December,Moorabool,Low Harm,25 - 44,209
2014,December,Moorabool,Low Harm,45+,275
2014,December,Moorabool,Medium Harm,00 - 24,35
2014,December,Moorabool,Medium Harm,25 - 44,76
2014,December,Moorabool,Medium Harm,45+,69
2014,December,Mornington Peninsula,High Harm,00 - 24,227
2014,December,Mornington Peninsula,High Harm,25 - 44,241
2014,December,Mornington Peninsula,High Harm,45+,175
2014,December,Mornington Peninsula,Low Harm,00 - 24,355
2014,December,Mornington Peninsula,Low Harm,25 - 44,"1,076"
2014,December,Mornington Peninsula,Low Harm,45+,"1,487"
2014,December,Mornington Peninsula,Medium Harm,00 - 24,243
2014,December,Mornington Peninsula,Medium Harm,25 - 44,295
2014,December,Mornington Peninsula,Medium Harm,45+,277
2014,December,Mount Alexander,High Harm,00 - 24,11
2014,December,Mount Alexander,High Harm,25 - 44,20
2014,December,Mount Alexander,High Harm,45+,21
2014,December,Mount Alexander,Low Harm,00 - 24,23
2014,December,Mount Alexander,Low Harm,25 - 44,69
2014,December,Mount Alexander,Low Harm,45+,131
2014,December,Mount Alexander,Medium Harm,00 - 24,16
2014,December,Mount Alexander,Medium Harm,25 - 44,21
2014,December,Mount Alexander,Medium Harm,45+,43
2014,December,Moyne,High Harm,00 - 24,15
2014,December,Moyne,High Harm,25 - 44,24
2014,December,Moyne,High Harm,45+,16
2014,December,Moyne,Low Harm,00 - 24,21
2014,December,Moyne,Low Harm,25 - 44,54
2014,December,Moyne,Low Harm,45+,88
2014,December,Moyne,Medium Harm,00 - 24,24
2014,December,Moyne,Medium Harm,25 - 44,24
2014,December,Moyne,Medium Harm,45+,27
2014,December,Murrindindi,High Harm,00 - 24,20
2014,December,Murrindindi,High Harm,25 - 44,18
2014,December,Murrindindi,High Harm,45+,23
2014,December,Murrindindi,Low Harm,00 - 24,11
2014,December,Murrindindi,Low Harm,25 - 44,40
2014,December,Murrindindi,Low Harm,45+,100
2014,December,Murrindindi,Medium Harm,00 - 24,18
2014,December,Murrindindi,Medium Harm,25 - 44,32
2014,December,Murrindindi,Medium Harm,45+,25
2014,December,Nillumbik,High Harm,00 - 24,49
2014,December,Nillumbik,High Harm,25 - 44,40
2014,December,Nillumbik,High Harm,45+,36
2014,December,Nillumbik,Low Harm,00 - 24,84
2014,December,Nillumbik,Low Harm,25 - 44,207
2014,December,Nillumbik,Low Harm,45+,278
2014,December,Nillumbik,Medium Harm,00 - 24,37
2014,December,Nillumbik,Medium Harm,25 - 44,65
2014,December,Nillumbik,Medium Harm,45+,67
2014,December,Northern Grampians,High Harm,00 - 24,35
2014,December,Northern Grampians,High Harm,25 - 44,29
2014,December,Northern Grampians,High Harm,45+,21
2014,December,Northern Grampians,Low Harm,00 - 24,25
2014,December,Northern Grampians,Low Harm,25 - 44,49
2014,December,Northern Grampians,Low Harm,45+,82
2014,December,Northern Grampians,Medium Harm,00 - 24,31
2014,December,Northern Grampians,Medium Harm,25 - 44,39
2014,December,Northern Grampians,Medium Harm,45+,30
2014,December,Port Phillip,High Harm,00 - 24,136
2014,December,Port Phillip,High Harm,25 - 44,440
2014,December,Port Phillip,High Harm,45+,144
2014,December,Port Phillip,Low Harm,00 - 24,538
2014,December,Port Phillip,Low Harm,25 - 44,"2,235"
2014,December,Port Phillip,Low Harm,45+,"1,283"
2014,December,Port Phillip,Medium Harm,00 - 24,154
2014,December,Port Phillip,Medium Harm,25 - 44,458
2014,December,Port Phillip,Medium Harm,45+,222
2014,December,Pyrenees,High Harm,00 - 24,9
2014,December,Pyrenees,High Harm,25 - 44,9
2014,December,Pyrenees,High Harm,45+,10
2014,December,Pyrenees,Low Harm,00 - 24,12
2014,December,Pyrenees,Low Harm,25 - 44,37
2014,December,Pyrenees,Low Harm,45+,105
2014,December,Pyrenees,Medium Harm,00 - 24,2
2014,December,Pyrenees,Medium Harm,25 - 44,10
2014,December,Pyrenees,Medium Harm,45+,15
2014,December,Queenscliffe,High Harm,45+,
2014,December,Queenscliffe,Low Harm,00 - 24,2
2014,December,Queenscliffe,Low Harm,25 - 44,16
2014,December,Queenscliffe,Low Harm,45+,31
2014,December,Queenscliffe,Medium Harm,00 - 24,
2014,December,Queenscliffe,Medium Harm,25 - 44,
2014,December,Queenscliffe,Medium Harm,45+,
2014,December,South Gippsland,High Harm,00 - 24,42
2014,December,South Gippsland,High Harm,25 - 44,35
2014,December,South Gippsland,High Harm,45+,23
2014,December,South Gippsland,Low Harm,00 - 24,34
2014,December,South Gippsland,Low Harm,25 - 44,110
2014,December,South Gippsland,Low Harm,45+,148
2014,December,South Gippsland,Medium Harm,00 - 24,39
2014,December,South Gippsland,Medium Harm,25 - 44,51
2014,December,South Gippsland,Medium Harm,45+,31
2014,December,Southern Grampians,High Harm,00 - 24,20
2014,December,Southern Grampians,High Harm,25 - 44,22
2014,December,Southern Grampians,High Harm,45+,23
2014,December,Southern Grampians,Low Harm,00 - 24,32
2014,December,Southern Grampians,Low Harm,25 - 44,67
2014,December,Southern Grampians,Low Harm,45+,123
2014,December,Southern Grampians,Medium Harm,00 - 24,24
2014,December,Southern Grampians,Medium Harm,25 - 44,27
2014,December,Southern Grampians,Medium Harm,45+,9
2014,December,Stonnington,High Harm,00 - 24,120
2014,December,Stonnington,High Harm,25 - 44,210
2014,December,Stonnington,High Harm,45+,96
2014,December,Stonnington,Low Harm,00 - 24,454
2014,December,Stonnington,Low Harm,25 - 44,"1,607"
2014,December,Stonnington,Low Harm,45+,"1,166"
2014,December,Stonnington,Medium Harm,00 - 24,120
2014,December,Stonnington,Medium Harm,25 - 44,298
2014,December,Stonnington,Medium Harm,45+,171
2014,December,Strathbogie,High Harm,00 - 24,15
2014,December,Strathbogie,High Harm,25 - 44,12
2014,December,Strathbogie,High Harm,45+,10
2014,December,Strathbogie,Low Harm,00 - 24,12
2014,December,Strathbogie,Low Harm,25 - 44,26
2014,December,Strathbogie,Low Harm,45+,89
2014,December,Strathbogie,Medium Harm,00 - 24,10
2014,December,Strathbogie,Medium Harm,25 - 44,11
2014,December,Strathbogie,Medium Harm,45+,26
2014,December,Surf Coast,High Harm,00 - 24,18
2014,December,Surf Coast,High Harm,25 - 44,21
2014,December,Surf Coast,High Harm,45+,15
2014,December,Surf Coast,Low Harm,00 - 24,60
2014,December,Surf Coast,Low Harm,25 - 44,188
2014,December,Surf Coast,Low Harm,45+,242
2014,December,Surf Coast,Medium Harm,00 - 24,8
2014,December,Surf Coast,Medium Harm,25 - 44,43
2014,December,Surf Coast,Medium Harm,45+,39
2014,December,Swan Hill,High Harm,00 - 24,80
2014,December,Swan Hill,High Harm,25 - 44,99
2014,December,Swan Hill,High Harm,45+,34
2014,December,Swan Hill,Low Harm,00 - 24,65
2014,December,Swan Hill,Low Harm,25 - 44,154
2014,December,Swan Hill,Low Harm,45+,164
2014,December,Swan Hill,Medium Harm,00 - 24,51
2014,December,Swan Hill,Medium Harm,25 - 44,72
2014,December,Swan Hill,Medium Harm,45+,34
2014,December,Towong,High Harm,00 - 24,8
2014,December,Towong,High Harm,25 - 44,6
2014,December,Towong,High Harm,45+,6
2014,December,Towong,Low Harm,00 - 24,2
2014,December,Towong,Low Harm,25 - 44,10
2014,December,Towong,Low Harm,45+,30
2014,December,Towong,Medium Harm,00 - 24,11
2014,December,Towong,Medium Harm,25 - 44,11
2014,December,Towong,Medium Harm,45+,4
2014,December,Wangaratta,High Harm,00 - 24,58
2014,December,Wangaratta,High Harm,25 - 44,62
2014,December,Wangaratta,High Harm,45+,32
2014,December,Wangaratta,Low Harm,00 - 24,85
2014,December,Wangaratta,Low Harm,25 - 44,158
2014,December,Wangaratta,Low Harm,45+,179
2014,December,Wangaratta,Medium Harm,00 - 24,69
2014,December,Wangaratta,Medium Harm,25 - 44,72
2014,December,Wangaratta,Medium Harm,45+,41
2014,December,Warrnambool,High Harm,00 - 24,112
2014,December,Warrnambool,High Harm,25 - 44,111
2014,December,Warrnambool,High Harm,45+,29
2014,December,Warrnambool,Low Harm,00 - 24,111
2014,December,Warrnambool,Low Harm,25 - 44,234
2014,December,Warrnambool,Low Harm,45+,229
2014,December,Warrnambool,Medium Harm,00 - 24,100
2014,December,Warrnambool,Medium Harm,25 - 44,85
2014,December,Warrnambool,Medium Harm,45+,45
2014,December,Wellington,High Harm,00 - 24,108
2014,December,Wellington,High Harm,25 - 44,113
2014,December,Wellington,High Harm,45+,69
2014,December,Wellington,Low Harm,00 - 24,143
2014,December,Wellington,Low Harm,25 - 44,355
2014,December,Wellington,Low Harm,45+,501
2014,December,Wellington,Medium Harm,00 - 24,110
2014,December,Wellington,Medium Harm,25 - 44,159
2014,December,Wellington,Medium Harm,45+,101
2014,December,West Wimmera,High Harm,00 - 24,
2014,December,West Wimmera,High Harm,25 - 44,
2014,December,West Wimmera,High Harm,45+,
2014,December,West Wimmera,Low Harm,00 - 24,2
2014,December,West Wimmera,Low Harm,25 - 44,8
2014,December,West Wimmera,Low Harm,45+,12
2014,December,West Wimmera,Medium Harm,00 - 24,6
2014,December,West Wimmera,Medium Harm,25 - 44,2
2014,December,West Wimmera,Medium Harm,45+,5
2014,December,Whitehorse,High Harm,00 - 24,171
2014,December,Whitehorse,High Harm,25 - 44,145
2014,December,Whitehorse,High Harm,45+,87
2014,December,Whitehorse,Low Harm,00 - 24,402
2014,December,Whitehorse,Low Harm,25 - 44,"1,172"
2014,December,Whitehorse,Low Harm,45+,"1,155"
2014,December,Whitehorse,Medium Harm,00 - 24,156
2014,December,Whitehorse,Medium Harm,25 - 44,246
2014,December,Whitehorse,Medium Harm,45+,183
2014,December,Whittlesea,High Harm,00 - 24,224
2014,December,Whittlesea,High Harm,25 - 44,364
2014,December,Whittlesea,High Harm,45+,168
2014,December,Whittlesea,Low Harm,00 - 24,597
2014,December,Whittlesea,Low Harm,25 - 44,"1,974"
2014,December,Whittlesea,Low Harm,45+,"1,277"
2014,December,Whittlesea,Medium Harm,00 - 24,333
2014,December,Whittlesea,Medium Harm,25 - 44,763
2014,December,Whittlesea,Medium Harm,45+,451
2014,December,Wodonga,High Harm,00 - 24,93
2014,December,Wodonga,High Harm,25 - 44,100
2014,December,Wodonga,High Harm,45+,35
2014,December,Wodonga,Low Harm,00 - 24,160
2014,December,Wodonga,Low Harm,25 - 44,339
2014,December,Wodonga,Low Harm,45+,307
2014,December,Wodonga,Medium Harm,00 - 24,137
2014,December,Wodonga,Medium Harm,25 - 44,149
2014,December,Wodonga,Medium Harm,45+,78
2014,December,Wyndham,High Harm,00 - 24,280
2014,December,Wyndham,High Harm,25 - 44,346
2014,December,Wyndham,High Harm,45+,125
2014,December,Wyndham,Low Harm,00 - 24,571
2014,December,Wyndham,Low Harm,25 - 44,"2,137"
2014,December,Wyndham,Low Harm,45+,"1,206"
2014,December,Wyndham,Medium Harm,00 - 24,232
2014,December,Wyndham,Medium Harm,25 - 44,613
2014,December,Wyndham,Medium Harm,45+,269
2014,December,Yarra,High Harm,00 - 24,159
2014,December,Yarra,High Harm,25 - 44,393
2014,December,Yarra,High Harm,45+,90
2014,December,Yarra,Low Harm,00 - 24,560
2014,December,Yarra,Low Harm,25 - 44,"2,431"
2014,December,Yarra,Low Harm,45+,"1,160"
2014,December,Yarra,Medium Harm,00 - 24,116
2014,December,Yarra,Medium Harm,25 - 44,449
2014,December,Yarra,Medium Harm,45+,209
2014,December,Yarra Ranges,High Harm,00 - 24,212
2014,December,Yarra Ranges,High Harm,25 - 44,206
2014,December,Yarra Ranges,High Harm,45+,110
2014,December,Yarra Ranges,Low Harm,00 - 24,238
2014,December,Yarra Ranges,Low Harm,25 - 44,735
2014,December,Yarra Ranges,Low Harm,45+,761
2014,December,Yarra Ranges,Medium Harm,00 - 24,187
2014,December,Yarra Ranges,Medium Harm,25 - 44,256
2014,December,Yarra Ranges,Medium Harm,45+,189
2014,December,Yarriambiack,High Harm,00 - 24,19
2014,December,Yarriambiack,High Harm,25 - 44,10
2014,December,Yarriambiack,High Harm,45+,7
2014,December,Yarriambiack,Low Harm,00 - 24,4
2014,December,Yarriambiack,Low Harm,25 - 44,13
2014,December,Yarriambiack,Low Harm,45+,29
2014,December,Yarriambiack,Medium Harm,00 - 24,8
2014,December,Yarriambiack,Medium Harm,25 - 44,16
2014,December,Yarriambiack,Medium Harm,45+,8
2013,December,Alpine,High Harm,00 - 24,18
2013,December,Alpine,High Harm,25 - 44,13
2013,December,Alpine,High Harm,45+,5
2013,December,Alpine,Low Harm,00 - 24,14
2013,December,Alpine,Low Harm,25 - 44,39
2013,December,Alpine,Low Harm,45+,56
2013,December,Alpine,Medium Harm,00 - 24,8
2013,December,Alpine,Medium Harm,25 - 44,13
2013,December,Alpine,Medium Harm,45+,4
2013,December,Ararat,High Harm,00 - 24,33
2013,December,Ararat,High Harm,25 - 44,44
2013,December,Ararat,High Harm,45+,15
2013,December,Ararat,Low Harm,00 - 24,52
2013,December,Ararat,Low Harm,25 - 44,96
2013,December,Ararat,Low Harm,45+,163
2013,December,Ararat,Medium Harm,00 - 24,36
2013,December,Ararat,Medium Harm,25 - 44,27
2013,December,Ararat,Medium Harm,45+,33
2013,December,Ballarat,High Harm,00 - 24,263
2013,December,Ballarat,High Harm,25 - 44,278
2013,December,Ballarat,High Harm,45+,130
2013,December,Ballarat,Low Harm,00 - 24,641
2013,December,Ballarat,Low Harm,25 - 44,"1,424"
2013,December,Ballarat,Low Harm,45+,"1,342"
2013,December,Ballarat,Medium Harm,00 - 24,277
2013,December,Ballarat,Medium Harm,25 - 44,313
2013,December,Ballarat,Medium Harm,45+,204
2013,December,Banyule,High Harm,00 - 24,175
2013,December,Banyule,High Harm,25 - 44,241
2013,December,Banyule,High Harm,45+,132
2013,December,Banyule,Low Harm,00 - 24,330
2013,December,Banyule,Low Harm,25 - 44,"1,155"
2013,December,Banyule,Low Harm,45+,994
2013,December,Banyule,Medium Harm,00 - 24,152
2013,December,Banyule,Medium Harm,25 - 44,346
2013,December,Banyule,Medium Harm,45+,225
2013,December,Bass Coast,High Harm,00 - 24,90
2013,December,Bass Coast,High Harm,25 - 44,77
2013,December,Bass Coast,High Harm,45+,25
2013,December,Bass Coast,Low Harm,00 - 24,86
2013,December,Bass Coast,Low Harm,25 - 44,258
2013,December,Bass Coast,Low Harm,45+,399
2013,December,Bass Coast,Medium Harm,00 - 24,76
2013,December,Bass Coast,Medium Harm,25 - 44,105
2013,December,Bass Coast,Medium Harm,45+,77
2013,December,Baw Baw,High Harm,00 - 24,120
2013,December,Baw Baw,High Harm,25 - 44,102
2013,December,Baw Baw,High Harm,45+,45
2013,December,Baw Baw,Low Harm,00 - 24,105
2013,December,Baw Baw,Low Harm,25 - 44,278
2013,December,Baw Baw,Low Harm,45+,328
2013,December,Baw Baw,Medium Harm,00 - 24,72
2013,December,Baw Baw,Medium Harm,25 - 44,106
2013,December,Baw Baw,Medium Harm,45+,70
2013,December,Bayside,High Harm,00 - 24,73
2013,December,Bayside,High Harm,25 - 44,77
2013,December,Bayside,High Harm,45+,84
2013,December,Bayside,Low Harm,00 - 24,202
2013,December,Bayside,Low Harm,25 - 44,758
2013,December,Bayside,Low Harm,45+,892
2013,December,Bayside,Medium Harm,00 - 24,46
2013,December,Bayside,Medium Harm,25 - 44,106
2013,December,Bayside,Medium Harm,45+,99
2013,December,Benalla,High Harm,00 - 24,64
2013,December,Benalla,High Harm,25 - 44,50
2013,December,Benalla,High Harm,45+,19
2013,December,Benalla,Low Harm,00 - 24,39
2013,December,Benalla,Low Harm,25 - 44,80
2013,December,Benalla,Low Harm,45+,135
2013,December,Benalla,Medium Harm,00 - 24,43
2013,December,Benalla,Medium Harm,25 - 44,40
2013,December,Benalla,Medium Harm,45+,17
2013,December,Boroondara,High Harm,00 - 24,137
2013,December,Boroondara,High Harm,25 - 44,120
2013,December,Boroondara,High Harm,45+,90
2013,December,Boroondara,Low Harm,00 - 24,407
2013,December,Boroondara,Low Harm,25 - 44,"1,184"
2013,December,Boroondara,Low Harm,45+,"1,413"
2013,December,Boroondara,Medium Harm,00 - 24,118
2013,December,Boroondara,Medium Harm,25 - 44,225
2013,December,Boroondara,Medium Harm,45+,195
2013,December,Brimbank,High Harm,00 - 24,429
2013,December,Brimbank,High Harm,25 - 44,669
2013,December,Brimbank,High Harm,45+,253
2013,December,Brimbank,Low Harm,00 - 24,838
2013,December,Brimbank,Low Harm,25 - 44,"2,837"
2013,December,Brimbank,Low Harm,45+,"2,053"
2013,December,Brimbank,Medium Harm,00 - 24,359
2013,December,Brimbank,Medium Harm,25 - 44,893
2013,December,Brimbank,Medium Harm,45+,504
2013,December,Buloke,High Harm,00 - 24,2
2013,December,Buloke,High Harm,25 - 44,5
2013,December,Buloke,High Harm,45+,4
2013,December,Buloke,Low Harm,00 - 24,8
2013,December,Buloke,Low Harm,25 - 44,22
2013,December,Buloke,Low Harm,45+,40
2013,December,Buloke,Medium Harm,00 - 24,6
2013,December,Buloke,Medium Harm,25 - 44,8
2013,December,Buloke,Medium Harm,45+,4
2013,December,Campaspe,High Harm,00 - 24,87
2013,December,Campaspe,High Harm,25 - 44,92
2013,December,Campaspe,High Harm,45+,44
2013,December,Campaspe,Low Harm,00 - 24,104
2013,December,Campaspe,Low Harm,25 - 44,274
2013,December,Campaspe,Low Harm,45+,411
2013,December,Campaspe,Medium Harm,00 - 24,59
2013,December,Campaspe,Medium Harm,25 - 44,82
2013,December,Campaspe,Medium Harm,45+,49
2013,December,Cardinia,High Harm,00 - 24,187
2013,December,Cardinia,High Harm,25 - 44,147
2013,December,Cardinia,High Harm,45+,60
2013,December,Cardinia,Low Harm,00 - 24,279
2013,December,Cardinia,Low Harm,25 - 44,804
2013,December,Cardinia,Low Harm,45+,611
2013,December,Cardinia,Medium Harm,00 - 24,179
2013,December,Cardinia,Medium Harm,25 - 44,241
2013,December,Cardinia,Medium Harm,45+,129
2013,December,Casey,High Harm,00 - 24,527
2013,December,Casey,High Harm,25 - 44,466
2013,December,Casey,High Harm,45+,191
2013,December,Casey,Low Harm,00 - 24,734
2013,December,Casey,Low Harm,25 - 44,"2,086"
2013,December,Casey,Low Harm,45+,"1,529"
2013,December,Casey,Medium Harm,00 - 24,567
2013,December,Casey,Medium Harm,25 - 44,813
2013,December,Casey,Medium Harm,45+,457
2013,December,Central Goldfields,High Harm,00 - 24,44
